Empresa;Situação;Dt. emissão;Dt. saída/entrada;Esp.;Nota fiscal;série;Cd. pessoa;Nome pessoa;CFOP;Vl. contábil;Aliq. ICMS;Vl. base ICMS;Vl. ICMS;Vl. isento ICMS;Vl. outro ICMS;Vl. IPI; Vl. ICMS ST;Vl. PIS;Vl. COFINS;Vl. FCP;Vl. FCP ST; Chave acesso
11;Emitida;20/12/2022;20/12/2022;NFe;28913;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;69,74;0;0;0;0;69,74;0;0;0;0;0;0;35221206209148000206550060000289131926714326
11;Emitida;24/11/2022;24/11/2022;NFe;28007;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;17524,69;0;0;0;0;17524,69;0;0;0;0;0;0;35221106209148000206550060000280071185843299
11;Emitida;15/12/2022;15/12/2022;NFe;28741;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;917,82;0;0;0;0;917,82;0;0;0;0;0;0;35221206209148000206550060000287411923174332
11;Emitida;15/12/2022;15/12/2022;NFe;28742;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1018,34;0;0;0;0;1018,34;0;0;0;0;0;0;35221206209148000206550060000287421147215228
11;Emitida;12/12/2022;12/12/2022;NFe;28600;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;88,43;0;0;0;0;88,43;0;0;0;0;0;0;35221206209148000206550060000286001110908844
11;Emitida;28/11/2022;28/11/2022;NFe;28118;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;55873,73;0;0;0;0;55873,73;0;0;0;0;0;0;35221106209148000206550060000281181174774940
11;Emitida;23/11/2022;23/11/2022;NFe;27969;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;27080,59;0;0;0;0;27080,59;0;0;0;0;0;0;35221106209148000206550060000279691220801540
11;Emitida;23/09/2022;23/09/2022;NFe;26140;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;456,28;0;0;0;0;456,28;0;0;0;0;0;0;35220906209148000206550060000261401224542565
11;Emitida;19/09/2022;19/09/2022;NFe;25867;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;21337,07;0;0;0;0;21337,07;0;0;0;0;0;0;35220906209148000206550060000258671137808157
11;Emitida;22/08/2022;22/08/2022;NFe;24976;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;300,9;0;0;0;0;300,9;0;0;0;0;0;0;35220806209148000206550060000249761200838433
11;Emitida;22/08/2022;22/08/2022;NFe;24978;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;395,54;0;0;0;0;395,54;0;0;0;0;0;0;35220806209148000206550060000249781177714022
11;Emitida;26/09/2022;26/09/2022;NFe;26159;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3708,61;0;0;0;0;3708,61;0;0;0;0;0;0;35220906209148000206550060000261591170105385
11;Emitida;19/09/2022;19/09/2022;NFe;25890;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;489,47;0;0;0;0;489,47;0;0;0;0;0;0;35220906209148000206550060000258901304099353
11;Emitida;26/09/2022;26/09/2022;NFe;26162;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5692,09;0;0;0;0;5692,09;0;0;0;0;0;0;35220906209148000206550060000261621190340520
11;Emitida;08/09/2022;08/09/2022;NFe;25512;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1789,47;0;0;0;0;1789,47;0;0;0;0;0;0;35220906209148000206550060000255121601809590
11;Emitida;26/09/2022;26/09/2022;NFe;26191;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;308,91;0;0;0;0;308,91;0;0;0;0;0;0;35220906209148000206550060000261911174281754
11;Emitida;26/09/2022;26/09/2022;NFe;26194;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5289,34;0;0;0;0;5289,34;0;0;0;0;0;0;35220906209148000206550060000261941225442212
11;Emitida;14/09/2022;14/09/2022;NFe;25733;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;39660,84;0;0;0;0;39660,84;0;0;0;0;0;0;35220906209148000206550060000257331189267773
11;Emitida;17/10/2022;17/10/2022;NFe;26877;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3501,5;0;0;0;0;3501,5;0;0;0;0;0;0;35221006209148000206550060000268771649892433
11;Emitida;17/10/2022;17/10/2022;NFe;26879;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;112295,04;0;0;0;0;112295,04;0;0;0;0;0;0;35221006209148000206550060000268791620119102
11;Emitida;11/10/2022;11/10/2022;NFe;26713;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;23843,05;0;0;0;0;23843,05;0;0;0;0;0;0;35221006209148000206550060000267131192774461
11;Emitida;11/10/2022;11/10/2022;NFe;26718;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3760,83;0;0;0;0;3760,83;0;0;0;0;0;0;35221006209148000206550060000267181146531698
11;Emitida;30/09/2022;30/09/2022;NFe;26369;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9684,17;0;0;0;0;9684,17;0;0;0;0;0;0;35220906209148000206550060000263691227631312
11;Emitida;19/10/2022;19/10/2022;NFe;26986;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1823,99;0;0;0;0;1823,99;0;0;0;0;0;0;35221006209148000206550060000269861172032645
11;Emitida;05/10/2022;05/10/2022;NFe;26528;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;27432,83;0;0;0;0;27432,83;0;0;0;0;0;0;35221006209148000206550060000265281651572458
11;Emitida;28/09/2022;28/09/2022;NFe;26302;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;25,44;0;0;0;0;25,44;0;0;0;0;0;0;35220906209148000206550060000263021235758564
11;Emitida;05/10/2022;05/10/2022;NFe;26544;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;7892,27;0;0;0;0;7892,27;0;0;0;0;0;0;35221006209148000206550060000265441127840175
11;Emitida;07/10/2022;07/10/2022;NFe;26617;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;14083,94;0;0;0;0;14083,94;0;0;0;0;0;0;35221006209148000206550060000266171133853214
11;Emitida;07/10/2022;07/10/2022;NFe;26625;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5409,87;0;0;0;0;5409,87;0;0;0;0;0;0;35221006209148000206550060000266251395369664
11;Emitida;10/10/2022;10/10/2022;NFe;26686;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;21513,51;0;0;0;0;21513,51;0;0;0;0;0;0;35221006209148000206550060000266861201237720
11;Emitida;06/10/2022;06/10/2022;NFe;26568;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;45521,04;0;0;0;0;45521,04;0;0;0;0;0;0;35221006209148000206550060000265681528096800
11;Emitida;13/10/2022;13/10/2022;NFe;26782;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;282,87;0;0;0;0;282,87;0;0;0;0;0;0;35221006209148000206550060000267821206557990
11;Emitida;13/10/2022;13/10/2022;NFe;26793;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;6204,84;0;0;0;0;6204,84;0;0;0;0;0;0;35221006209148000206550060000267931130126971
11;Emitida;25/10/2022;25/10/2022;NFe;27180;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;170,24;0;0;0;0;170,24;0;0;0;0;0;0;35221006209148000206550060000271801110818332
11;Emitida;19/10/2022;19/10/2022;NFe;26987;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;51750,1;0;0;0;0;51750,1;0;0;0;0;0;0;35221006209148000206550060000269871119609850
11;Emitida;04/10/2022;04/10/2022;NFe;26488;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8957,95;0;0;0;0;8957,95;0;0;0;0;0;0;35221006209148000206550060000264881211494354
11;Emitida;26/07/2022;26/07/2022;NFe;24017;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5318,47;0;0;0;0;5318,47;0;0;0;0;0;0;35220706209148000206550060000240171518298580
11;Emitida;26/07/2022;26/07/2022;NFe;24022;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;394,27;0;0;0;0;394,27;0;0;0;0;0;0;35220706209148000206550060000240221622535801
11;Emitida;27/07/2022;27/07/2022;NFe;24093;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;188,04;0;0;0;0;188,04;0;0;0;0;0;0;35220706209148000206550060000240931566903040
11;Emitida;01/08/2022;01/08/2022;NFe;24259;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1163,83;0;0;0;0;1163,83;0;0;0;0;0;0;35220806209148000206550060000242591633850864
11;Emitida;21/07/2022;21/07/2022;NFe;23897;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8598,83;0;0;0;0;8598,83;0;0;0;0;0;0;35220706209148000206550060000238971140015548
11;Emitida;29/07/2022;29/07/2022;NFe;24189;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;24638,63;0;0;0;0;24638,63;0;0;0;0;0;0;35220706209148000206550060000241891144927309
11;Emitida;01/08/2022;01/08/2022;NFe;24239;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1052,56;0;0;0;0;1052,56;0;0;0;0;0;0;35220806209148000206550060000242391231187890
11;Emitida;25/07/2022;25/07/2022;NFe;23973;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;17,65;0;0;0;0;17,65;0;0;0;0;0;0;35220706209148000206550060000239731707619230
11;Emitida;03/08/2022;03/08/2022;NFe;24382;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9,16;0;0;0;0;9,16;0;0;0;0;0;0;35220806209148000206550060000243821193419676
11;Emitida;29/06/2022;29/06/2022;NFe;23215;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;93988,81;0;0;0;0;93988,81;0;0;0;0;0;0;35220606209148000206550060000232151127984964
11;Emitida;29/06/2022;29/06/2022;NFe;23218;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;57633,85;0;0;0;0;57633,85;0;0;0;0;0;0;35220606209148000206550060000232181128583060
11;Emitida;11/07/2022;11/07/2022;NFe;23565;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3239,24;0;0;0;0;3239,24;0;0;0;0;0;0;35220706209148000206550060000235651214186030
11;Emitida;13/07/2022;13/07/2022;NFe;23640;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;45254,57;0;0;0;0;45254,57;0;0;0;0;0;0;35220706209148000206550060000236401217532084
11;Emitida;02/08/2022;02/08/2022;NFe;24328;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;11070,95;0;0;0;0;11070,95;0;0;0;0;0;0;35220806209148000206550060000243281175157059
11;Emitida;19/07/2022;19/07/2022;NFe;23830;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8231,6;0;0;0;0;8231,6;0;0;0;0;0;0;35220706209148000206550060000238301131374353
11;Emitida;04/08/2022;04/08/2022;NFe;24433;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;36463,45;0;0;0;0;36463,45;0;0;0;0;0;0;35220806209148000206550060000244331126726792
11;Emitida;15/08/2022;15/08/2022;NFe;24776;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9277,27;0;0;0;0;9277,27;0;0;0;0;0;0;35220806209148000206550060000247761231611464
11;Emitida;12/09/2022;12/09/2022;NFe;25606;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;79321,04;0;0;0;0;79321,04;0;0;0;0;0;0;35220906209148000206550060000256061228903016
11;Emitida;06/09/2022;06/09/2022;NFe;25464;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;13336,72;0;0;0;0;13336,72;0;0;0;0;0;0;35220906209148000206550060000254641181933405
11;Emitida;16/09/2022;16/09/2022;NFe;25809;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;23481,11;0;0;0;0;23481,11;0;0;0;0;0;0;35220906209148000206550060000258091205285998
11;Emitida;16/09/2022;16/09/2022;NFe;25811;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;28487,4;0;0;0;0;28487,4;0;0;0;0;0;0;35220906209148000206550060000258111112758100
11;Emitida;05/09/2022;05/09/2022;NFe;25404;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8797,38;0;0;0;0;8797,38;0;0;0;0;0;0;35220906209148000206550060000254041876797137
11;Emitida;20/09/2022;20/09/2022;NFe;25915;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;134,56;0;0;0;0;134,56;0;0;0;0;0;0;35220906209148000206550060000259151158119120
11;Emitida;20/09/2022;20/09/2022;NFe;25921;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;253,34;0;0;0;0;253,34;0;0;0;0;0;0;35220906209148000206550060000259211120661391
11;Emitida;20/09/2022;20/09/2022;NFe;25930;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;15987,82;0;0;0;0;15987,82;0;0;0;0;0;0;35220906209148000206550060000259301436496772
11;Emitida;21/09/2022;21/09/2022;NFe;25972;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;186,13;0;0;0;0;186,13;0;0;0;0;0;0;35220906209148000206550060000259721874591555
11;Emitida;30/08/2022;30/08/2022;NFe;25255;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;7433,38;0;0;0;0;7433,38;0;0;0;0;0;0;35220806209148000206550060000252551205752061
11;Emitida;22/09/2022;22/09/2022;NFe;26047;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;652,73;0;0;0;0;652,73;0;0;0;0;0;0;35220906209148000206550060000260471219076417
11;Emitida;22/09/2022;22/09/2022;NFe;26065;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1484,12;0;0;0;0;1484,12;0;0;0;0;0;0;35220906209148000206550060000260651111719722
11;Emitida;27/06/2022;27/06/2022;NFe;23111;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;53195,8;0;0;0;0;53195,8;0;0;0;0;0;0;35220606209148000206550060000231111225922853
11;Emitida;31/05/2022;31/05/2022;NFe;22280;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5468,81;0;0;0;0;5468,81;0;0;0;0;0;0;35220506209148000206550060000222801143644269
11;Emitida;31/05/2022;31/05/2022;NFe;22286;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;18348,35;0;0;0;0;18348,35;0;0;0;0;0;0;35220506209148000206550060000222861978855469
11;Emitida;24/06/2022;24/06/2022;NFe;23057;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2560,26;0;0;0;0;2560,26;0;0;0;0;0;0;35220606209148000206550060000230571440810421
11;Emitida;24/05/2022;24/05/2022;NFe;22086;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5150,11;0;0;0;0;5150,11;0;0;0;0;0;0;35220506209148000206550060000220861116920806
11;Emitida;02/06/2022;02/06/2022;NFe;22375;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;60593,18;0;0;0;0;60593,18;0;0;0;0;0;0;35220606209148000206550060000223751964139117
11;Emitida;09/06/2022;09/06/2022;NFe;22624;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;172241,06;0;0;0;0;172241,06;0;0;0;0;0;0;35220606209148000206550060000226241234419019
11;Emitida;16/05/2022;16/05/2022;NFe;21849;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;108478,76;0;0;0;0;108478,76;0;0;0;0;0;0;35220506209148000206550060000218491211517180
11;Emitida;22/06/2022;22/06/2022;NFe;22967;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;324,92;0;0;0;0;324,92;0;0;0;0;0;0;35220606209148000206550060000229671159178602
11;Emitida;31/05/2022;31/05/2022;NFe;22313;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;99,08;0;0;0;0;99,08;0;0;0;0;0;0;35220506209148000206550060000223131221262287
11;Emitida;13/06/2022;13/06/2022;NFe;22700;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1116,32;0;0;0;0;1116,32;0;0;0;0;0;0;35220606209148000206550060000227001169951860
11;Emitida;03/06/2022;03/06/2022;NFe;22458;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9316,81;0;0;0;0;9316,81;0;0;0;0;0;0;35220606209148000206550060000224581169208125
11;Emitida;06/06/2022;06/06/2022;NFe;22492;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;13602,44;0;0;0;0;13602,44;0;0;0;0;0;0;35220606209148000206550060000224921908533197
11;Emitida;08/06/2022;08/06/2022;NFe;22574;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;7199,18;0;0;0;0;7199,18;0;0;0;0;0;0;35220606209148000206550060000225741125731255
11;Emitida;08/06/2022;08/06/2022;NFe;22585;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;629,51;0;0;0;0;629,51;0;0;0;0;0;0;35220606209148000206550060000225851137777542
11;Emitida;27/05/2022;27/05/2022;NFe;22218;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;203834,79;0;0;0;0;203834,79;0;0;0;0;0;0;35220506209148000206550060000222181128278684
11;Emitida;21/06/2022;21/06/2022;NFe;22904;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2245,81;0;0;0;0;2245,81;0;0;0;0;0;0;35220606209148000206550060000229041144746910
11;Emitida;01/07/2022;01/07/2022;NFe;23263;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1121,93;0;0;0;0;1121,93;0;0;0;0;0;0;35220706209148000206550060000232631801968345
11;Emitida;05/08/2022;05/08/2022;NFe;24458;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;648,23;0;0;0;0;648,23;0;0;0;0;0;0;35220806209148000206550060000244581176156662
11;Emitida;20/07/2022;20/07/2022;NFe;23856;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;7278,07;0;0;0;0;7278,07;0;0;0;0;0;0;35220706209148000206550060000238561283344950
11;Emitida;29/06/2022;29/06/2022;NFe;23211;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1582,91;0;0;0;0;1582,91;0;0;0;0;0;0;35220606209148000206550060000232111706839002
11;Emitida;19/07/2022;19/07/2022;NFe;23814;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;685,89;0;0;0;0;685,89;0;0;0;0;0;0;35220706209148000206550060000238141105466897
11;Emitida;11/07/2022;11/07/2022;NFe;23521;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3983,43;0;0;0;0;3983,43;0;0;0;0;0;0;35220706209148000206550060000235211260085581
11;Emitida;01/08/2022;01/08/2022;NFe;24244;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;10111,19;0;0;0;0;10111,19;0;0;0;0;0;0;35220806209148000206550060000242441226487822
11;Emitida;19/07/2022;19/07/2022;NFe;23854;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;972,82;0;0;0;0;972,82;0;0;0;0;0;0;35220706209148000206550060000238541477136797
11;Emitida;30/07/2022;30/07/2022;NFe;24223;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;164,1;0;0;0;0;164,1;0;0;0;0;0;0;35220706209148000206550060000242231102635346
11;Emitida;11/07/2022;11/07/2022;NFe;23550;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;30294,01;0;0;0;0;30294,01;0;0;0;0;0;0;35220706209148000206550060000235501138884280
11;Emitida;12/07/2022;12/07/2022;NFe;23590;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;23,33;0;0;0;0;23,33;0;0;0;0;0;0;35220706209148000206550060000235901229840524
11;Emitida;26/07/2022;26/07/2022;NFe;24027;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;673,91;0;0;0;0;673,91;0;0;0;0;0;0;35220706209148000206550060000240271140354896
11;Emitida;03/05/2022;03/05/2022;NFe;21426;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1898,87;0;0;0;0;1898,87;0;0;0;0;0;0;35220506209148000206550060000214261201615485
11;Emitida;10/05/2022;10/05/2022;NFe;21669;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;14541,28;0;0;0;0;14541,28;0;0;0;0;0;0;35220506209148000206550060000216691101057730
11;Emitida;11/05/2022;11/05/2022;NFe;21721;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;24365,81;0;0;0;0;24365,81;0;0;0;0;0;0;35220506209148000206550060000217211202406561
11;Emitida;28/03/2022;28/03/2022;NFe;20413;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;187,38;0;0;0;0;187,38;0;0;0;0;0;0;35220306209148000206550060000204131143917062
