Empresa;Situação;Dt. emissão;Dt. saída/entrada;Esp.;Nota fiscal;série;Cd. pessoa;Nome pessoa;CFOP;Vl. contábil;Aliq. ICMS;Vl. base ICMS;Vl. ICMS;Vl. isento ICMS;Vl. outro ICMS;Vl. IPI; Vl. ICMS ST;Vl. PIS;Vl. COFINS;Vl. FCP;Vl. FCP ST; Chave acesso
11;Emitida;13/10/2020;13/10/2020;NFe;3086;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;241,34;0;0;0;0;241,34;0;0;0;0;0;0;35201006209148000206550060000030861862279361
11;Emitida;30/10/2020;30/10/2020;NFe;3588;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;383,36;0;0;0;0;383,36;0;0;0;0;0;0;35201006209148000206550060000035881287127108
11;Emitida;27/10/2020;27/10/2020;NFe;3468;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1855;0;0;0;0;1855;0;0;0;0;0;0;35201006209148000206550060000034681102133469
11;Emitida;27/10/2020;27/10/2020;NFe;3469;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;603;0;0;0;0;603;0;0;0;0;0;0;35201006209148000206550060000034691547640364
11;Emitida;19/10/2020;19/10/2020;NFe;3250;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1630,08;0;0;0;0;1630,08;0;0;0;0;0;0;35201006209148000206550060000032501009851009
11;Emitida;19/10/2020;19/10/2020;NFe;3251;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1070;0;0;0;0;1070;0;0;0;0;0;0;35201006209148000206550060000032511034260300
11;Emitida;19/10/2020;19/10/2020;NFe;3252;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;546;0;0;0;0;546;0;0;0;0;0;0;35201006209148000206550060000032521287019780
11;Emitida;07/10/2020;07/10/2020;NFe;2976;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1024,26;0;0;0;0;1024,26;0;0;0;0;0;0;35201006209148000206550060000029761396402220
11;Emitida;19/11/2020;19/11/2020;NFe;4174;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;135,6;0;0;0;0;135,6;0;0;0;0;0;0;35201106209148000206550060000041741796971331
11;Emitida;26/11/2020;26/11/2020;NFe;4386;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1143,45;0;0;0;0;1143,45;0;0;0;0;0;0;35201106209148000206550060000043861583849824
11;Emitida;14/12/2020;14/12/2020;NFe;4905;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;98,4;0;0;0;0;98,4;0;0;0;0;0;0;35201206209148000206550060000049051186780737
11;Emitida;13/10/2020;13/10/2020;NFe;3081;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;292,83;0;0;0;0;292,83;0;0;0;0;0;0;35201006209148000206550060000030811110582986
11;Emitida;30/10/2020;30/10/2020;NFe;3589;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;295,2;0;0;0;0;295,2;0;0;0;0;0;0;35201006209148000206550060000035891823472007
11;Emitida;04/11/2020;04/11/2020;NFe;3671;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;86;0;0;0;0;86;0;0;0;0;0;0;35201106209148000206550060000036711762708159
11;Emitida;13/10/2020;13/10/2020;NFe;3076;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;56,55;0;0;0;0;56,55;0;0;0;0;0;0;35201006209148000206550060000030761770356339
11;Emitida;13/10/2020;13/10/2020;NFe;3080;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1516,91;0;0;0;0;1516,91;0;0;0;0;0;0;35201006209148000206550060000030801590293560
11;Emitida;13/10/2020;13/10/2020;NFe;3083;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;33552,21;0;0;0;0;33552,21;0;0;0;0;0;0;35201006209148000206550060000030831466134431
11;Emitida;06/11/2020;06/11/2020;NFe;3784;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3;0;0;0;0;3;0;0;0;0;0;0;35201106209148000206550060000037841044259551
11;Emitida;16/11/2020;16/11/2020;NFe;3997;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;155,94;0;0;0;0;155,94;0;0;0;0;0;0;35201106209148000206550060000039971265509070
11;Emitida;14/12/2020;14/12/2020;NFe;4907;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;185,93;0;0;0;0;185,93;0;0;0;0;0;0;35201206209148000206550060000049071634217563
11;Emitida;14/12/2020;14/12/2020;NFe;4902;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;56,43;0;0;0;0;56,43;0;0;0;0;0;0;35201206209148000206550060000049021177034660
11;Emitida;07/10/2020;07/10/2020;NFe;2975;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;622,6;0;0;0;0;622,6;0;0;0;0;0;0;35201006209148000206550060000029751130090610
11;Emitida;08/10/2020;08/10/2020;NFe;3029;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;37373,51;0;0;0;0;37373,51;0;0;0;0;0;0;35201006209148000206550060000030291468883097
11;Emitida;08/10/2020;08/10/2020;NFe;3033;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2043,26;0;0;0;0;2043,26;0;0;0;0;0;0;35201006209148000206550060000030331368040139
11;Emitida;22/10/2020;22/10/2020;NFe;3372;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;94,09;0;0;0;0;94,09;0;0;0;0;0;0;35201006209148000206550060000033721355314906
11;Emitida;02/10/2020;02/10/2020;NFe;2837;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;56022;0;0;0;0;56022;0;0;0;0;0;0;35201006209148000206550060000028371823468986
11;Emitida;02/10/2020;02/10/2020;NFe;2840;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;608,85;0;0;0;0;608,85;0;0;0;0;0;0;35201006209148000206550060000028401375323306
