Empresa;Situação;Dt. emissão;Dt. saída/entrada;Esp.;Nota fiscal;série;Cd. pessoa;Nome pessoa;CFOP;Vl. contábil;Aliq. ICMS;Vl. base ICMS;Vl. ICMS;Vl. isento ICMS;Vl. outro ICMS;Vl. IPI; Vl. ICMS ST;Vl. PIS;Vl. COFINS;Vl. FCP;Vl. FCP ST; Chave acesso
11;Emitida;31/01/2023;31/01/2023;NFe;29844;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;499,92;0;0;0;0;499,92;0;0;0;0;0;0;35230106209148000206550060000298441207123839
11;Emitida;31/01/2023;31/01/2023;NFe;29813;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3646,76;0;0;0;0;3646,76;0;0;0;0;0;0;35230106209148000206550060000298131184191802
11;Emitida;06/02/2023;06/02/2023;NFe;30106;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;692,92;0;0;0;0;692,92;0;0;0;0;0;0;35230206209148000206550060000301061228288567
11;Emitida;27/01/2023;27/01/2023;NFe;29726;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;563,09;0;0;0;0;563,09;0;0;0;0;0;0;35230106209148000206550060000297261222690494
11;Emitida;08/02/2023;08/02/2023;NFe;30160;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;20103,4;0;0;0;0;20103,4;0;0;0;0;0;0;35230206209148000206550060000301601527902997
11;Emitida;08/02/2023;08/02/2023;NFe;30168;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2012,3;0;0;0;0;2012,3;0;0;0;0;0;0;35230206209148000206550060000301681611630968
11;Emitida;19/01/2023;19/01/2023;NFe;29434;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;33493,65;0;0;0;0;33493,65;0;0;0;0;0;0;35230106209148000206550060000294341622214105
11;Emitida;09/02/2023;09/02/2023;NFe;30255;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;12239,75;0;0;0;0;12239,75;0;0;0;0;0;0;35230206209148000206550060000302551938598243
11;Emitida;08/02/2023;08/02/2023;NFe;30192;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1,94;0;0;0;0;1,94;0;0;0;0;0;0;35230206209148000206550060000301921995020768
11;Emitida;16/01/2023;16/01/2023;NFe;29324;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;46173,18;0;0;0;0;46173,18;0;0;0;0;0;0;35230106209148000206550060000293241406635341
11;Emitida;07/02/2023;07/02/2023;NFe;30129;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1472,93;0;0;0;0;1472,93;0;0;0;0;0;0;35230206209148000206550060000301291508287620
11;Emitida;27/02/2023;27/02/2023;NFe;31021;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1823,41;0;0;0;0;1823,41;0;0;0;0;0;0;35230206209148000206550060000310211150573426
11;Emitida;09/03/2023;09/03/2023;NFe;31785;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;86,53;0;0;0;0;86,53;0;0;0;0;0;0;35230306209148000206550060000317851210403679
11;Emitida;09/03/2023;09/03/2023;NFe;31844;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;91,29;0;0;0;0;91,29;0;0;0;0;0;0;35230306209148000206550060000318441598452873
11;Emitida;16/03/2023;16/03/2023;NFe;32314;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;438,91;0;0;0;0;438,91;0;0;0;0;0;0;35230306209148000206550060000323141186854131
11;Emitida;23/03/2023;23/03/2023;NFe;32622;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;194,88;0;0;0;0;194,88;0;0;0;0;0;0;35230306209148000206550060000326221152908229
11;Emitida;16/03/2023;16/03/2023;NFe;32226;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2,11;0;0;0;0;2,11;0;0;0;0;0;0;35230306209148000206550060000322261298115026
11;Emitida;16/03/2023;16/03/2023;NFe;32307;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;71,76;0;0;0;0;71,76;0;0;0;0;0;0;35230306209148000206550060000323071219040699
11;Emitida;16/03/2023;16/03/2023;NFe;32316;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;706,31;0;0;0;0;706,31;0;0;0;0;0;0;35230306209148000206550060000323161129855668
11;Emitida;03/03/2023;03/03/2023;NFe;31408;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;75,25;0;0;0;0;75,25;0;0;0;0;0;0;35230306209148000206550060000314081202596727
11;Emitida;27/03/2023;27/03/2023;NFe;32710;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;10043,02;0;0;0;0;10043,02;0;0;0;0;0;0;35230306209148000206550060000327101693418033
11;Emitida;10/03/2023;10/03/2023;NFe;31908;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;442,15;0;0;0;0;442,15;0;0;0;0;0;0;35230306209148000206550060000319081205909677
11;Emitida;10/03/2023;10/03/2023;NFe;31909;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;14,34;0;0;0;0;14,34;0;0;0;0;0;0;35230306209148000206550060000319091742650955
11;Emitida;10/03/2023;10/03/2023;NFe;31919;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;181,05;0;0;0;0;181,05;0;0;0;0;0;0;35230306209148000206550060000319191703705651
11;Emitida;13/03/2023;13/03/2023;NFe;31967;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;7,5;0;0;0;0;7,5;0;0;0;0;0;0;35230306209148000206550060000319671168443232
11;Emitida;13/03/2023;13/03/2023;NFe;32006;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;37,4;0;0;0;0;37,4;0;0;0;0;0;0;35230306209148000206550060000320061151677936
11;Emitida;22/02/2023;22/02/2023;NFe;30743;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3055,05;0;0;0;0;3055,05;0;0;0;0;0;0;35230206209148000206550060000307431578902180
11;Emitida;01/03/2023;01/03/2023;NFe;31217;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;18,74;0;0;0;0;18,74;0;0;0;0;0;0;35230306209148000206550060000312171420420734
11;Emitida;09/03/2023;09/03/2023;NFe;31832;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;28566,15;0;0;0;0;28566,15;0;0;0;0;0;0;35230306209148000206550060000318321690586073
11;Emitida;17/03/2023;17/03/2023;NFe;32332;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;112,56;0;0;0;0;112,56;0;0;0;0;0;0;35230306209148000206550060000323321880334277
11;Emitida;17/03/2023;17/03/2023;NFe;32339;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;28,79;0;0;0;0;28,79;0;0;0;0;0;0;35230306209148000206550060000323391140701862
11;Emitida;20/02/2023;20/02/2023;NFe;30559;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;41,47;0;0;0;0;41,47;0;0;0;0;0;0;35230206209148000206550060000305591203276005
11;Emitida;14/03/2023;14/03/2023;NFe;32059;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;56,06;0;0;0;0;56,06;0;0;0;0;0;0;35230306209148000206550060000320591179364081
11;Emitida;17/02/2023;17/02/2023;NFe;30549;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;587,38;0;0;0;0;587,38;0;0;0;0;0;0;35230206209148000206550060000305491226870888
11;Emitida;22/02/2023;22/02/2023;NFe;30713;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2,35;0;0;0;0;2,35;0;0;0;0;0;0;35230206209148000206550060000307131170571269
11;Emitida;23/02/2023;23/02/2023;NFe;30847;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1162,32;0;0;0;0;1162,32;0;0;0;0;0;0;35230206209148000206550060000308471206237715
11;Emitida;01/03/2023;01/03/2023;NFe;31160;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;24,72;0;0;0;0;24,72;0;0;0;0;0;0;35230306209148000206550060000311601157639837
11;Emitida;01/03/2023;01/03/2023;NFe;31164;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;32,82;0;0;0;0;32,82;0;0;0;0;0;0;35230306209148000206550060000311641529338247
11;Emitida;01/03/2023;01/03/2023;NFe;31166;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;66,04;0;0;0;0;66,04;0;0;0;0;0;0;35230306209148000206550060000311661178362153
11;Emitida;20/03/2023;20/03/2023;NFe;32396;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;27,71;0;0;0;0;27,71;0;0;0;0;0;0;35230306209148000206550060000323961135797411
11;Emitida;20/03/2023;20/03/2023;NFe;32398;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5,11;0;0;0;0;5,11;0;0;0;0;0;0;35230306209148000206550060000323981213499643
11;Emitida;20/03/2023;20/03/2023;NFe;32399;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;41,41;0;0;0;0;41,41;0;0;0;0;0;0;35230306209148000206550060000323991178770185
11;Emitida;20/03/2023;20/03/2023;NFe;32414;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;10,23;0;0;0;0;10,23;0;0;0;0;0;0;35230306209148000206550060000324141425338401
11;Emitida;21/03/2023;21/03/2023;NFe;32460;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;88,81;0;0;0;0;88,81;0;0;0;0;0;0;35230306209148000206550060000324601374278302
11;Emitida;23/02/2023;23/02/2023;NFe;30825;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;152,35;0;0;0;0;152,35;0;0;0;0;0;0;35230206209148000206550060000308251434466452
11;Emitida;15/03/2023;15/03/2023;NFe;32122;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1814,8;0;0;0;0;1814,8;0;0;0;0;0;0;35230306209148000206550060000321221209636888
11;Emitida;15/03/2023;15/03/2023;NFe;32165;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1,02;0;0;0;0;1,02;0;0;0;0;0;0;35230306209148000206550060000321651168019674
11;Emitida;23/03/2023;23/03/2023;NFe;32568;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1,79;0;0;0;0;1,79;0;0;0;0;0;0;35230306209148000206550060000325681171471985
11;Emitida;23/03/2023;23/03/2023;NFe;32570;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;45674,38;0;0;0;0;45674,38;0;0;0;0;0;0;35230306209148000206550060000325701185643056
11;Emitida;06/03/2023;06/03/2023;NFe;31495;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2,94;0;0;0;0;2,94;0;0;0;0;0;0;35230306209148000206550060000314951866415533
11;Emitida;06/03/2023;06/03/2023;NFe;31505;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;133,28;0;0;0;0;133,28;0;0;0;0;0;0;35230306209148000206550060000315051173488490
11;Emitida;06/03/2023;06/03/2023;NFe;31516;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;74,1;0;0;0;0;74,1;0;0;0;0;0;0;35230306209148000206550060000315161212846693
11;Emitida;23/03/2023;23/03/2023;NFe;32590;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;71,95;0;0;0;0;71,95;0;0;0;0;0;0;35230306209148000206550060000325901562162167
11;Emitida;23/03/2023;23/03/2023;NFe;32598;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;471,87;0;0;0;0;471,87;0;0;0;0;0;0;35230306209148000206550060000325981167551782
11;Emitida;23/03/2023;23/03/2023;NFe;32612;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;61,84;0;0;0;0;61,84;0;0;0;0;0;0;35230306209148000206550060000326121152217998
11;Emitida;17/02/2023;17/02/2023;NFe;30523;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3327,02;0;0;0;0;3327,02;0;0;0;0;0;0;35230206209148000206550060000305231146553839
11;Emitida;16/03/2023;16/03/2023;NFe;32247;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;33,71;0;0;0;0;33,71;0;0;0;0;0;0;35230306209148000206550060000322471325933146
11;Emitida;17/03/2023;17/03/2023;NFe;32330;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;502,83;0;0;0;0;502,83;0;0;0;0;0;0;35230306209148000206550060000323301186188909
11;Emitida;21/02/2023;21/02/2023;NFe;30673;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3,15;0;0;0;0;3,15;0;0;0;0;0;0;35230206209148000206550060000306731629854130
11;Emitida;01/03/2023;01/03/2023;NFe;31171;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;32922,96;0;0;0;0;32922,96;0;0;0;0;0;0;35230306209148000206550060000311711744800981
11;Emitida;20/03/2023;20/03/2023;NFe;32379;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5089,09;0;0;0;0;5089,09;0;0;0;0;0;0;35230306209148000206550060000323791772373980
11;Emitida;20/03/2023;20/03/2023;NFe;32381;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;78,95;0;0;0;0;78,95;0;0;0;0;0;0;35230306209148000206550060000323811148008922
11;Emitida;28/03/2023;28/03/2023;NFe;32789;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;196,5;0;0;0;0;196,5;0;0;0;0;0;0;35230306209148000206550060000327891244508744
11;Emitida;20/03/2023;20/03/2023;NFe;32439;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;287,72;0;0;0;0;287,72;0;0;0;0;0;0;35230306209148000206550060000324391173893634
11;Emitida;17/02/2023;17/02/2023;NFe;30482;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;456,73;0;0;0;0;456,73;0;0;0;0;0;0;35230206209148000206550060000304821219471301
11;Emitida;17/02/2023;17/02/2023;NFe;30493;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;76,98;0;0;0;0;76,98;0;0;0;0;0;0;35230206209148000206550060000304931703180488
11;Emitida;28/02/2023;28/02/2023;NFe;31057;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;630,39;0;0;0;0;630,39;0;0;0;0;0;0;35230206209148000206550060000310571211105659
11;Emitida;30/03/2023;30/03/2023;NFe;32934;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3,58;0;0;0;0;3,58;0;0;0;0;0;0;35230306209148000206550060000329341244962758
11;Emitida;31/03/2023;31/03/2023;NFe;32950;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;15,7;0;0;0;0;15,7;0;0;0;0;0;0;35230306209148000206550060000329501368405579
11;Emitida;17/02/2023;17/02/2023;NFe;30489;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;525,37;0;0;0;0;525,37;0;0;0;0;0;0;35230206209148000206550060000304891196040890
11;Emitida;21/02/2023;21/02/2023;NFe;30667;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;135,78;0;0;0;0;135,78;0;0;0;0;0;0;35230206209148000206550060000306671130142354
11;Emitida;27/02/2023;27/02/2023;NFe;30962;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9,42;0;0;0;0;9,42;0;0;0;0;0;0;35230206209148000206550060000309621117055400
11;Emitida;27/02/2023;27/02/2023;NFe;30967;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;10,82;0;0;0;0;10,82;0;0;0;0;0;0;35230206209148000206550060000309671297720986
11;Emitida;02/03/2023;02/03/2023;NFe;31328;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;61,82;0;0;0;0;61,82;0;0;0;0;0;0;35230306209148000206550060000313281224201129
11;Emitida;02/03/2023;02/03/2023;NFe;31333;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1,31;0;0;0;0;1,31;0;0;0;0;0;0;35230306209148000206550060000313331179112797
11;Emitida;24/03/2023;24/03/2023;NFe;32662;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1405,15;0;0;0;0;1405,15;0;0;0;0;0;0;35230306209148000206550060000326621230873004
11;Emitida;20/02/2023;20/02/2023;NFe;30573;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;884,55;0;0;0;0;884,55;0;0;0;0;0;0;35230206209148000206550060000305731207863354
11;Emitida;21/02/2023;21/02/2023;NFe;30672;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;4783,93;0;0;0;0;4783,93;0;0;0;0;0;0;35230206209148000206550060000306721216222690
11;Emitida;31/03/2023;31/03/2023;NFe;32959;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;43,53;0;0;0;0;43,53;0;0;0;0;0;0;35230306209148000206550060000329591212898174
11;Emitida;08/03/2023;08/03/2023;NFe;31672;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;50,95;0;0;0;0;50,95;0;0;0;0;0;0;35230306209148000206550060000316721202596117
11;Emitida;09/03/2023;09/03/2023;NFe;31784;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;176,33;0;0;0;0;176,33;0;0;0;0;0;0;35230306209148000206550060000317841222541500
11;Emitida;07/03/2023;07/03/2023;NFe;31625;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1,05;0;0;0;0;1,05;0;0;0;0;0;0;35230306209148000206550060000316251159056268
11;Emitida;07/03/2023;07/03/2023;NFe;31647;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;99,06;0;0;0;0;99,06;0;0;0;0;0;0;35230306209148000206550060000316471239232400
11;Emitida;31/03/2023;31/03/2023;NFe;32995;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9,93;0;0;0;0;9,93;0;0;0;0;0;0;35230306209148000206550060000329951175667654
11;Emitida;03/04/2023;03/04/2023;NFe;33043;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;6,31;0;0;0;0;6,31;0;0;0;0;0;0;35230406209148000206550060000330431139655393
11;Emitida;03/04/2023;03/04/2023;NFe;33047;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;6,9;0;0;0;0;6,9;0;0;0;0;0;0;35230406209148000206550060000330471186524746
11;Emitida;27/03/2023;27/03/2023;NFe;32749;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;31,69;0;0;0;0;31,69;0;0;0;0;0;0;35230306209148000206550060000327491108058893
11;Emitida;27/02/2023;27/02/2023;NFe;30985;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;178,74;0;0;0;0;178,74;0;0;0;0;0;0;35230206209148000206550060000309851227964647
11;Emitida;14/03/2023;14/03/2023;NFe;32026;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;398,22;0;0;0;0;398,22;0;0;0;0;0;0;35230306209148000206550060000320261577274650
