Empresa;Situação;Dt. emissão;Dt. saída/entrada;Esp.;Nota fiscal;série;Cd. pessoa;Nome pessoa;CFOP;Vl. contábil;Aliq. ICMS;Vl. base ICMS;Vl. ICMS;Vl. isento ICMS;Vl. outro ICMS;Vl. IPI; Vl. ICMS ST;Vl. PIS;Vl. COFINS;Vl. FCP;Vl. FCP ST; Chave acesso
11;Emitida;28/05/2021;28/05/2021;NFe;9699;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;11314,1;0;0;0;0;11314,1;0;0;0;0;0;0;35210506209148000206550060000096991183591901
11;Emitida;19/05/2021;19/05/2021;NFe;9366;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;4695,27;0;0;0;0;4695,27;0;0;0;0;0;0;35210506209148000206550060000093661169121211
11;Emitida;26/05/2021;26/05/2021;NFe;9586;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;7620,23;0;0;0;0;7620,23;0;0;0;0;0;0;35210506209148000206550060000095861227043773
11;Emitida;27/05/2021;27/05/2021;NFe;9635;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;15,6;0;0;0;0;15,6;0;0;0;0;0;0;35210506209148000206550060000096351120995757
11;Emitida;22/06/2021;22/06/2021;NFe;10464;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8935,55;0;0;0;0;8935,55;0;0;0;0;0;0;35210606209148000206550060000104641196626768
11;Emitida;21/05/2021;21/05/2021;NFe;9449;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;45728,05;0;0;0;0;45728,05;0;0;0;0;0;0;35210506209148000206550060000094491630955123
11;Emitida;24/06/2021;24/06/2021;NFe;10610;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;84,66;0;0;0;0;84,66;0;0;0;0;0;0;35210606209148000206550060000106101206341370
11;Emitida;13/07/2021;13/07/2021;NFe;11329;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;173673,61;0;0;0;0;173673,61;0;0;0;0;0;0;35210706209148000206550060000113291206676243
11;Emitida;01/07/2021;01/07/2021;NFe;10928;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;98208,26;0;0;0;0;98208,26;0;0;0;0;0;0;35210706209148000206550060000109281341075474
11;Emitida;15/07/2021;15/07/2021;NFe;11472;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;66423,42;0;0;0;0;66423,42;0;0;0;0;0;0;35210706209148000206550060000114721775040498
11;Emitida;01/07/2021;01/07/2021;NFe;10944;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;355,16;0;0;0;0;355,16;0;0;0;0;0;0;35210706209148000206550060000109441939377447
11;Emitida;13/07/2021;13/07/2021;NFe;11308;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5914,18;0;0;0;0;5914,18;0;0;0;0;0;0;35210706209148000206550060000113081687335740
11;Emitida;19/07/2021;19/07/2021;NFe;11590;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;154,43;0;0;0;0;154,43;0;0;0;0;0;0;35210706209148000206550060000115901822737104
11;Emitida;29/06/2021;29/06/2021;NFe;10745;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1544,85;0;0;0;0;1544,85;0;0;0;0;0;0;35210606209148000206550060000107451155634740
11;Emitida;30/06/2021;30/06/2021;NFe;10862;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;12081,57;0;0;0;0;12081,57;0;0;0;0;0;0;35210606209148000206550060000108621163772827
11;Emitida;15/07/2021;15/07/2021;NFe;11503;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1632,02;0;0;0;0;1632,02;0;0;0;0;0;0;35210706209148000206550060000115031204797498
11;Emitida;26/07/2021;26/07/2021;NFe;11783;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8087,23;0;0;0;0;8087,23;0;0;0;0;0;0;35210706209148000206550060000117831132091936
11;Emitida;25/06/2021;25/06/2021;NFe;10648;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1150,07;0;0;0;0;1150,07;0;0;0;0;0;0;35210606209148000206550060000106481382499859
11;Emitida;21/07/2021;21/07/2021;NFe;11668;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;116327,81;0;0;0;0;116327,81;0;0;0;0;0;0;35210706209148000206550060000116681759716111
11;Emitida;26/07/2021;26/07/2021;NFe;11789;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;154,82;0;0;0;0;154,82;0;0;0;0;0;0;35210706209148000206550060000117891213998897
11;Emitida;30/06/2021;30/06/2021;NFe;10856;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;55004,19;0;0;0;0;55004,19;0;0;0;0;0;0;35210606209148000206550060000108561182245562
11;Emitida;30/06/2021;30/06/2021;NFe;10861;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;55004,19;0;0;0;0;55004,19;0;0;0;0;0;0;35210606209148000206550060000108611882701587
11;Emitida;27/07/2021;27/07/2021;NFe;11851;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;142066,24;0;0;0;0;142066,24;0;0;0;0;0;0;35210706209148000206550060000118511219320920
11;Emitida;29/07/2021;29/07/2021;NFe;11941;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;41715,05;0;0;0;0;41715,05;0;0;0;0;0;0;35210706209148000206550060000119411214199944
11;Emitida;05/07/2021;05/07/2021;NFe;11005;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;163720,42;0;0;0;0;163720,42;0;0;0;0;0;0;35210706209148000206550060000110051206753320
11;Emitida;02/07/2021;02/07/2021;NFe;10952;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9759,28;0;0;0;0;9759,28;0;0;0;0;0;0;35210706209148000206550060000109521873706423
11;Emitida;02/07/2021;02/07/2021;NFe;11001;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1698,31;0;0;0;0;1698,31;0;0;0;0;0;0;35210706209148000206550060000110011122460200
11;Emitida;14/07/2021;14/07/2021;NFe;11372;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;6112,05;0;0;0;0;6112,05;0;0;0;0;0;0;35210706209148000206550060000113721187472758
11;Emitida;13/07/2021;13/07/2021;NFe;11343;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;11263,55;0;0;0;0;11263,55;0;0;0;0;0;0;35210706209148000206550060000113431150490122
11;Emitida;14/07/2021;14/07/2021;NFe;11393;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;187,8;0;0;0;0;187,8;0;0;0;0;0;0;35210706209148000206550060000113931707704054
11;Emitida;04/08/2021;04/08/2021;NFe;12148;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;140,12;0;0;0;0;140,12;0;0;0;0;0;0;35210806209148000206550060000121481846576855
11;Emitida;04/08/2021;04/08/2021;NFe;12154;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;193836,16;0;0;0;0;193836,16;0;0;0;0;0;0;35210806209148000206550060000121541944657229
11;Emitida;13/08/2021;13/08/2021;NFe;12587;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;14759,95;0;0;0;0;14759,95;0;0;0;0;0;0;35210806209148000206550060000125871675513463
11;Emitida;10/09/2021;10/09/2021;NFe;13599;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5607,23;0;0;0;0;5607,23;0;0;0;0;0;0;35210906209148000206550060000135991122003622
11;Emitida;17/08/2021;17/08/2021;NFe;12666;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;20569,99;0;0;0;0;20569,99;0;0;0;0;0;0;35210806209148000206550060000126661191897757
11;Emitida;14/09/2021;14/09/2021;NFe;13730;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;87872,05;0;0;0;0;87872,05;0;0;0;0;0;0;35210906209148000206550060000137301231163695
11;Emitida;15/09/2021;15/09/2021;NFe;13797;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1356,06;0;0;0;0;1356,06;0;0;0;0;0;0;35210906209148000206550060000137971104701484
11;Emitida;14/09/2021;14/09/2021;NFe;13740;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;137504,43;0;0;0;0;137504,43;0;0;0;0;0;0;35210906209148000206550060000137401661074457
11;Emitida;26/08/2021;26/08/2021;NFe;13079;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2593,18;0;0;0;0;2593,18;0;0;0;0;0;0;35210806209148000206550060000130791261453879
11;Emitida;09/08/2021;09/08/2021;NFe;12292;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9893,58;0;0;0;0;9893,58;0;0;0;0;0;0;35210806209148000206550060000122921125013895
11;Emitida;13/08/2021;13/08/2021;NFe;12560;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8193,45;0;0;0;0;8193,45;0;0;0;0;0;0;35210806209148000206550060000125601236291365
11;Emitida;13/08/2021;13/08/2021;NFe;12594;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;47385,67;0;0;0;0;47385,67;0;0;0;0;0;0;35210806209148000206550060000125941527267108
11;Emitida;18/08/2021;18/08/2021;NFe;12766;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2254,31;0;0;0;0;2254,31;0;0;0;0;0;0;35210806209148000206550060000127661184530636
11;Emitida;30/08/2021;30/08/2021;NFe;13146;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1934,62;0;0;0;0;1934,62;0;0;0;0;0;0;35210806209148000206550060000131461179993541
11;Emitida;19/08/2021;19/08/2021;NFe;12808;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;103951,05;0;0;0;0;103951,05;0;0;0;0;0;0;35210806209148000206550060000128081112388754
11;Emitida;18/08/2021;18/08/2021;NFe;12716;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1893,6;0;0;0;0;1893,6;0;0;0;0;0;0;35210806209148000206550060000127161440907517
11;Emitida;31/08/2021;31/08/2021;NFe;13222;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;51226,02;0;0;0;0;51226,02;0;0;0;0;0;0;35210806209148000206550060000132221134880970
11;Emitida;30/08/2021;30/08/2021;NFe;13159;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;19139,35;0;0;0;0;19139,35;0;0;0;0;0;0;35210806209148000206550060000131591214675014
11;Emitida;24/08/2021;24/08/2021;NFe;12978;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;12140,64;0;0;0;0;12140,64;0;0;0;0;0;0;35210806209148000206550060000129781198372118
11;Emitida;08/09/2021;08/09/2021;NFe;13461;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;81,75;0;0;0;0;81,75;0;0;0;0;0;0;35210906209148000206550060000134611101559351
11;Emitida;13/08/2021;13/08/2021;NFe;12590;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1857,61;0;0;0;0;1857,61;0;0;0;0;0;0;35210806209148000206550060000125901635162860
11;Emitida;18/10/2021;18/10/2021;NFe;15037;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;123,53;0;0;0;0;123,53;0;0;0;0;0;0;35211006209148000206550060000150371193097947
11;Emitida;22/10/2021;22/10/2021;NFe;15234;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;22427,37;0;0;0;0;22427,37;0;0;0;0;0;0;35211006209148000206550060000152341259715804
11;Emitida;25/10/2021;25/10/2021;NFe;15285;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;27965,6;0;0;0;0;27965,6;0;0;0;0;0;0;35211006209148000206550060000152851774548768
11;Emitida;05/10/2021;05/10/2021;NFe;14565;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9978,33;0;0;0;0;9978,33;0;0;0;0;0;0;35211006209148000206550060000145651218440841
11;Emitida;19/10/2021;19/10/2021;NFe;15086;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;35934,65;0;0;0;0;35934,65;0;0;0;0;0;0;35211006209148000206550060000150861952489920
11;Emitida;30/09/2021;30/09/2021;NFe;14391;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;54850,5;0;0;0;0;54850,5;0;0;0;0;0;0;35210906209148000206550060000143911170460901
11;Emitida;25/10/2021;25/10/2021;NFe;15297;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;63,16;0;0;0;0;63,16;0;0;0;0;0;0;35211006209148000206550060000152971139568073
11;Emitida;07/10/2021;07/10/2021;NFe;14691;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;49,84;0;0;0;0;49,84;0;0;0;0;0;0;35211006209148000206550060000146911168042681
11;Emitida;30/09/2021;30/09/2021;NFe;14409;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9232,01;0;0;0;0;9232,01;0;0;0;0;0;0;35210906209148000206550060000144091195951263
11;Emitida;30/09/2021;30/09/2021;NFe;14415;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;9377,49;0;0;0;0;9377,49;0;0;0;0;0;0;35210906209148000206550060000144151144244702
11;Emitida;05/10/2021;05/10/2021;NFe;14603;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;28123,14;0;0;0;0;28123,14;0;0;0;0;0;0;35211006209148000206550060000146031280858164
11;Emitida;20/09/2021;20/09/2021;NFe;13921;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;152429,36;0;0;0;0;152429,36;0;0;0;0;0;0;35210906209148000206550060000139211236326748
11;Emitida;22/09/2021;22/09/2021;NFe;14022;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;21191,25;0;0;0;0;21191,25;0;0;0;0;0;0;35210906209148000206550060000140221645840297
11;Emitida;12/10/2021;12/10/2021;NFe;14788;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8641,7;0;0;0;0;8641,7;0;0;0;0;0;0;35211006209148000206550060000147881133852822
11;Emitida;12/10/2021;12/10/2021;NFe;14818;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;116403,46;0;0;0;0;116403,46;0;0;0;0;0;0;35211006209148000206550060000148181198082712
11;Emitida;12/10/2021;12/10/2021;NFe;14819;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;60747,03;0;0;0;0;60747,03;0;0;0;0;0;0;35211006209148000206550060000148191201066180
11;Emitida;12/10/2021;12/10/2021;NFe;14821;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;13955,51;0;0;0;0;13955,51;0;0;0;0;0;0;35211006209148000206550060000148211100559936
11;Emitida;29/09/2021;29/09/2021;NFe;14342;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;73034,37;0;0;0;0;73034,37;0;0;0;0;0;0;35210906209148000206550060000143421369557696
11;Emitida;28/09/2021;28/09/2021;NFe;14261;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;352,17;0;0;0;0;352,17;0;0;0;0;0;0;35210906209148000206550060000142611109864068
11;Emitida;28/09/2021;28/09/2021;NFe;14284;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;448,51;0;0;0;0;448,51;0;0;0;0;0;0;35210906209148000206550060000142841208454059
11;Emitida;28/09/2021;28/09/2021;NFe;14289;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;871,14;0;0;0;0;871,14;0;0;0;0;0;0;35210906209148000206550060000142891727299174
11;Emitida;18/10/2021;18/10/2021;NFe;15026;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;6119,12;0;0;0;0;6119,12;0;0;0;0;0;0;35211006209148000206550060000150261168145654
11;Emitida;25/10/2021;25/10/2021;NFe;15269;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;53798,61;0;0;0;0;53798,61;0;0;0;0;0;0;35211006209148000206550060000152691143694415
11;Emitida;25/10/2021;25/10/2021;NFe;15287;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;117,87;0;0;0;0;117,87;0;0;0;0;0;0;35211006209148000206550060000152871122261364
11;Emitida;27/09/2021;27/09/2021;NFe;14189;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3300,61;0;0;0;0;3300,61;0;0;0;0;0;0;35210906209148000206550060000141891638226648
11;Emitida;25/10/2021;25/10/2021;NFe;15268;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;17420,3;0;0;0;0;17420,3;0;0;0;0;0;0;35211006209148000206550060000152681609717370
11;Emitida;25/10/2021;25/10/2021;NFe;15280;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;5792,84;0;0;0;0;5792,84;0;0;0;0;0;0;35211006209148000206550060000152801206023390
11;Emitida;04/10/2021;04/10/2021;NFe;14518;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;44,19;0;0;0;0;44,19;0;0;0;0;0;0;35211006209148000206550060000145181198052680
11;Emitida;24/11/2021;24/11/2021;NFe;16301;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;42643,21;0;0;0;0;42643,21;0;0;0;0;0;0;35211106209148000206550060000163011754525510
11;Emitida;17/11/2021;17/11/2021;NFe;16036;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;8692,19;0;0;0;0;8692,19;0;0;0;0;0;0;35211106209148000206550060000160361761693309
11;Emitida;12/11/2021;12/11/2021;NFe;15954;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;33304,63;0;0;0;0;33304,63;0;0;0;0;0;0;35211106209148000206550060000159541123668167
11;Emitida;05/11/2021;05/11/2021;NFe;15710;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;73512,34;0;0;0;0;73512,34;0;0;0;0;0;0;35211106209148000206550060000157101222350208
11;Emitida;06/12/2021;06/12/2021;NFe;16754;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;16550,27;0;0;0;0;16550,27;0;0;0;0;0;0;35211206209148000206550060000167541204245786
11;Emitida;10/11/2021;10/11/2021;NFe;15844;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;21282,2;0;0;0;0;21282,2;0;0;0;0;0;0;35211106209148000206550060000158441208826857
11;Emitida;18/11/2021;18/11/2021;NFe;16089;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;31020,3;0;0;0;0;31020,3;0;0;0;0;0;0;35211106209148000206550060000160891187153550
11;Emitida;10/11/2021;10/11/2021;NFe;15862;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;2331,35;0;0;0;0;2331,35;0;0;0;0;0;0;35211106209148000206550060000158621123997795
11;Emitida;17/11/2021;17/11/2021;NFe;16024;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;3168,51;0;0;0;0;3168,51;0;0;0;0;0;0;35211106209148000206550060000160241792634893
11;Emitida;19/11/2021;19/11/2021;NFe;16141;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;27096,08;0;0;0;0;27096,08;0;0;0;0;0;0;35211106209148000206550060000161411555692217
11;Emitida;03/12/2021;03/12/2021;NFe;16716;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;1753,92;0;0;0;0;1753,92;0;0;0;0;0;0;35211206209148000206550060000167161162709231
11;Emitida;06/12/2021;06/12/2021;NFe;16758;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;21314,19;0;0;0;0;21314,19;0;0;0;0;0;0;35211206209148000206550060000167581164555568
11;Emitida;18/11/2021;18/11/2021;NFe;16092;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;17860,35;0;0;0;0;17860,35;0;0;0;0;0;0;35211106209148000206550060000160921208411108
11;Emitida;22/11/2021;22/11/2021;NFe;16208;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;25682,6;0;0;0;0;25682,6;0;0;0;0;0;0;35211106209148000206550060000162081157716214
11;Emitida;21/12/2021;21/12/2021;NFe;17432;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;11074,25;0;0;0;0;11074,25;0;0;0;0;0;0;35211206209148000206550060000174321158435906
11;Emitida;22/12/2021;22/12/2021;NFe;17457;6;110000001;KAZZO CONFECCOES E COMERCIO DE ARTIGOS DO VESTUARIO LTDA;6902;126765,12;0;0;0;0;126765,12;0;0;0;0;0;0;35211206209148000206550060000174571226459541
